open,high,low,close,date
436.375,436.395,436.195,436.2,2021-07-27 13:23:00
436.2,436.255,436.135,436.205,2021-07-27 13:24:00
436.205,436.255,436.095,436.125,2021-07-27 13:25:00
436.125,436.165,436.065,436.065,2021-07-27 13:26:00
436.065,436.125,436.015,436.095,2021-07-27 13:27:00
436.095,436.265,436.045,436.155,2021-07-27 13:28:00
436.155,436.325,436.155,436.305,2021-07-27 13:29:00
436.305,436.375,436.16,436.335,2021-07-27 13:30:00
436.335,436.335,436.105,436.155,2021-07-27 13:31:00
436.155,436.215,436.095,436.105,2021-07-27 13:32:00
436.105,436.125,435.985,436.115,2021-07-27 13:33:00
436.115,436.315,436.085,436.24,2021-07-27 13:34:00
436.24,436.465,436.205,436.445,2021-07-27 13:35:00
436.445,436.505,436.365,436.455,2021-07-27 13:36:00
436.455,436.625,436.425,436.595,2021-07-27 13:37:00
436.595,436.695,436.555,436.675,2021-07-27 13:38:00
436.675,436.745,436.605,436.745,2021-07-27 13:39:00
436.745,436.745,436.515,436.575,2021-07-27 13:40:00
436.575,436.605,436.515,436.585,2021-07-27 13:41:00
436.585,436.625,436.505,436.525,2021-07-27 13:42:00
436.525,436.615,436.485,436.585,2021-07-27 13:43:00
436.585,436.665,436.495,436.645,2021-07-27 13:44:00
436.645,436.685,436.56,436.615,2021-07-27 13:45:00
436.615,436.725,436.525,436.72,2021-07-27 13:46:00
436.72,436.855,436.685,436.815,2021-07-27 13:47:00
436.815,436.905,436.785,436.895,2021-07-27 13:48:00
436.895,436.925,436.845,436.885,2021-07-27 13:49:00
436.885,436.885,436.665,436.675,2021-07-27 13:50:00
436.675,436.775,436.655,436.655,2021-07-27 13:51:00
436.655,436.725,436.625,436.715,2021-07-27 13:52:00
436.715,436.755,436.605,436.745,2021-07-27 13:53:00
436.745,436.755,436.595,436.605,2021-07-27 13:54:00
436.605,436.705,436.605,436.635,2021-07-27 13:55:00
436.635,436.635,436.465,436.525,2021-07-27 13:56:00
436.525,436.625,436.485,436.515,2021-07-27 13:57:00
436.515,436.515,436.315,436.325,2021-07-27 13:58:00
436.325,436.375,436.305,436.335,2021-07-27 13:59:00
436.335,436.405,436.275,436.385,2021-07-27 14:00:00
436.385,436.605,436.305,436.595,2021-07-27 14:01:00
436.595,436.715,436.495,436.545,2021-07-27 14:02:00
436.545,436.565,436.415,436.435,2021-07-27 14:03:00
436.435,436.625,436.435,436.625,2021-07-27 14:04:00
436.625,436.655,436.565,436.575,2021-07-27 14:05:00
436.575,436.615,436.475,436.595,2021-07-27 14:06:00
436.595,436.715,436.585,436.59,2021-07-27 14:07:00
436.59,436.735,436.585,436.71,2021-07-27 14:08:00
436.71,436.835,436.66,436.835,2021-07-27 14:09:00
436.835,436.895,436.775,436.875,2021-07-27 14:10:00
436.875,436.905,436.765,436.895,2021-07-27 14:11:00
436.895,436.995,436.855,436.965,2021-07-27 14:12:00
436.965,437.075,436.955,437.065,2021-07-27 14:13:00
437.065,437.165,437.05,437.165,2021-07-27 14:14:00
437.165,437.385,437.165,437.385,2021-07-27 14:15:00
437.385,437.425,437.355,437.415,2021-07-27 14:16:00
437.415,437.515,437.265,437.265,2021-07-27 14:17:00
437.265,437.455,437.245,437.445,2021-07-27 14:18:00
437.445,437.515,437.405,437.415,2021-07-27 14:19:00
437.415,437.565,437.415,437.555,2021-07-27 14:20:00
437.555,437.625,437.52,437.595,2021-07-27 14:21:00
437.595,437.745,437.575,437.705,2021-07-27 14:22:00
437.705,437.725,437.615,437.675,2021-07-27 14:23:00
437.675,437.715,437.615,437.685,2021-07-27 14:24:00
437.685,437.735,437.635,437.645,2021-07-27 14:25:00
437.645,437.745,437.635,437.705,2021-07-27 14:26:00
437.705,437.705,437.475,437.495,2021-07-27 14:27:00
437.495,437.565,437.435,437.505,2021-07-27 14:28:00
437.505,437.625,437.505,437.525,2021-07-27 14:29:00
437.525,437.575,437.445,437.465,2021-07-27 14:30:00
437.465,437.585,437.455,437.575,2021-07-27 14:31:00
437.575,437.645,437.565,437.625,2021-07-27 14:32:00
437.625,437.655,437.535,437.565,2021-07-27 14:33:00
437.565,437.615,437.495,437.525,2021-07-27 14:34:00
437.525,437.625,437.495,437.615,2021-07-27 14:35:00
437.615,437.655,437.585,437.635,2021-07-27 14:36:00
437.635,437.645,437.585,437.595,2021-07-27 14:37:00
437.595,437.685,437.545,437.575,2021-07-27 14:38:00
437.575,437.605,437.475,437.495,2021-07-27 14:39:00
437.495,437.605,437.495,437.525,2021-07-27 14:40:00
437.525,437.545,437.445,437.455,2021-07-27 14:41:00
437.455,437.525,437.405,437.515,2021-07-27 14:42:00
437.515,437.525,437.425,437.445,2021-07-27 14:43:00
437.445,437.515,437.445,437.505,2021-07-27 14:44:00
437.505,437.655,437.495,437.645,2021-07-27 14:45:00
437.645,437.845,437.635,437.845,2021-07-27 14:46:00
437.845,437.845,437.7,437.725,2021-07-27 14:47:00
437.725,437.935,437.705,437.895,2021-07-27 14:48:00
437.895,437.935,437.865,437.875,2021-07-27 14:49:00
437.875,437.945,437.815,437.925,2021-07-27 14:50:00
437.925,437.945,437.655,437.695,2021-07-27 14:51:00
437.695,437.785,437.625,437.635,2021-07-27 14:52:00
437.635,437.695,437.595,437.615,2021-07-27 14:53:00
437.615,437.675,437.615,437.66,2021-07-27 14:54:00
437.66,437.965,437.625,437.955,2021-07-27 14:55:00
437.955,437.965,437.865,437.925,2021-07-27 14:56:00
437.925,437.965,437.915,437.955,2021-07-27 14:57:00
437.955,438.025,437.925,438.02,2021-07-27 14:58:00
438.02,438.065,438.015,438.025,2021-07-27 14:59:00
438.025,438.365,438.025,438.345,2021-07-27 15:00:00
438.345,438.375,438.265,438.345,2021-07-27 15:01:00
438.345,438.365,438.295,438.345,2021-07-27 15:02:00
438.345,438.375,438.315,438.335,2021-07-27 15:03:00
438.335,438.365,438.215,438.215,2021-07-27 15:04:00
438.215,438.355,438.215,438.345,2021-07-27 15:05:00
438.345,438.385,438.315,438.325,2021-07-27 15:06:00
438.325,438.335,438.115,438.125,2021-07-27 15:07:00
438.125,438.285,438.125,438.265,2021-07-27 15:08:00
438.265,438.375,438.205,438.365,2021-07-27 15:09:00
438.365,438.365,438.145,438.155,2021-07-27 15:10:00
438.155,438.195,438.115,438.155,2021-07-27 15:11:00
438.155,438.155,438.035,438.035,2021-07-27 15:12:00
438.035,438.09,437.885,437.935,2021-07-27 15:13:00
437.935,437.995,437.915,437.955,2021-07-27 15:14:00
437.955,438.135,437.955,438.065,2021-07-27 15:15:00
438.065,438.105,437.905,437.915,2021-07-27 15:16:00
437.915,438.025,437.885,437.895,2021-07-27 15:17:00
437.895,437.975,437.875,437.955,2021-07-27 15:18:00
437.955,438.055,437.945,437.995,2021-07-27 15:19:00
437.995,438.065,437.965,438.05,2021-07-27 15:20:00
438.05,438.055,437.975,437.985,2021-07-27 15:21:00
437.985,438.055,437.985,438.05,2021-07-27 15:22:00
438.05,438.065,437.935,437.945,2021-07-27 15:23:00
437.945,438.045,437.935,438.005,2021-07-27 15:24:00
438.005,438.08,437.965,438.065,2021-07-27 15:25:00
438.065,438.095,438.025,438.045,2021-07-27 15:26:00
438.045,438.115,438.035,438.045,2021-07-27 15:27:00
438.045,438.075,438.005,438.015,2021-07-27 15:28:00
438.015,438.065,437.965,438.025,2021-07-27 15:29:00
438.025,438.055,437.835,437.835,2021-07-27 15:30:00
437.835,438.105,437.825,438.045,2021-07-27 15:31:00
438.045,438.095,437.935,438.055,2021-07-27 15:32:00
438.055,438.095,437.985,437.985,2021-07-27 15:33:00
437.985,437.985,437.845,437.89,2021-07-27 15:34:00
437.89,437.895,437.695,437.755,2021-07-27 15:35:00
437.755,437.795,437.695,437.695,2021-07-27 15:36:00
437.695,437.895,437.695,437.865,2021-07-27 15:37:00
437.865,437.995,437.835,437.945,2021-07-27 15:38:00
437.945,437.985,437.865,437.865,2021-07-27 15:39:00
437.865,437.885,437.715,437.725,2021-07-27 15:40:00
437.725,437.775,437.705,437.76,2021-07-27 15:41:00
437.76,437.855,437.745,437.855,2021-07-27 15:42:00
437.855,438.045,437.855,438.045,2021-07-27 15:43:00
438.045,438.115,438.005,438.105,2021-07-27 15:44:00
438.105,438.335,438.085,438.115,2021-07-27 15:45:00
438.115,438.135,437.955,438.025,2021-07-27 15:46:00
438.025,438.125,437.975,438.095,2021-07-27 15:47:00
438.095,438.125,438.025,438.085,2021-07-27 15:48:00
438.085,438.215,438.085,438.175,2021-07-27 15:49:00
438.175,438.525,438.175,438.505,2021-07-27 15:50:00
438.505,438.505,438.355,438.465,2021-07-27 15:51:00
438.465,438.505,438.395,438.415,2021-07-27 15:52:00
438.415,438.545,438.395,438.515,2021-07-27 15:53:00
438.515,438.66,438.375,438.455,2021-07-27 15:54:00
438.455,438.595,438.435,438.515,2021-07-27 15:55:00
438.515,438.675,438.515,438.675,2021-07-27 15:56:00
438.675,438.885,438.675,438.875,2021-07-27 15:57:00
438.875,438.925,438.815,438.885,2021-07-27 15:58:00
438.885,439.055,438.815,438.995,2021-07-27 15:59:00
439.69,439.835,439.485,439.575,2021-07-28 09:30:00
439.575,439.675,439.475,439.585,2021-07-28 09:31:00
439.585,439.595,439.265,439.355,2021-07-28 09:32:00
439.355,439.385,439.195,439.215,2021-07-28 09:33:00
439.215,439.475,439.195,439.315,2021-07-28 09:34:00
439.315,439.335,439.095,439.195,2021-07-28 09:35:00
439.195,439.215,438.835,438.835,2021-07-28 09:36:00
438.835,438.835,438.485,438.565,2021-07-28 09:37:00
438.565,438.695,438.415,438.695,2021-07-28 09:38:00
438.695,438.715,438.575,438.585,2021-07-28 09:39:00
438.585,438.615,438.325,438.395,2021-07-28 09:40:00
438.395,438.465,438.185,438.185,2021-07-28 09:41:00
438.185,438.475,438.155,438.455,2021-07-28 09:42:00
438.455,438.545,438.385,438.405,2021-07-28 09:43:00
438.405,438.545,438.285,438.305,2021-07-28 09:44:00
438.305,438.385,438.125,438.175,2021-07-28 09:45:00
438.175,438.375,438.115,438.235,2021-07-28 09:46:00
438.235,438.425,438.205,438.355,2021-07-28 09:47:00
438.355,438.405,438.215,438.215,2021-07-28 09:48:00
438.215,438.345,438.125,438.195,2021-07-28 09:49:00
438.195,438.445,438.175,438.335,2021-07-28 09:50:00
438.335,438.345,438.225,438.305,2021-07-28 09:51:00
438.305,438.595,438.305,438.525,2021-07-28 09:52:00
438.525,438.575,438.365,438.385,2021-07-28 09:53:00
438.385,438.405,438.265,438.315,2021-07-28 09:54:00
438.315,438.655,438.255,438.655,2021-07-28 09:55:00
438.655,438.695,438.515,438.525,2021-07-28 09:56:00
438.525,438.635,438.445,438.575,2021-07-28 09:57:00
438.575,438.635,438.515,438.555,2021-07-28 09:58:00
438.555,438.615,438.505,438.605,2021-07-28 09:59:00
438.605,438.655,438.475,438.535,2021-07-28 10:00:00
438.535,438.685,438.515,438.675,2021-07-28 10:01:00
438.675,438.795,438.555,438.585,2021-07-28 10:02:00
438.585,438.645,438.545,438.545,2021-07-28 10:03:00
438.545,438.595,438.455,438.465,2021-07-28 10:04:00
438.465,438.525,438.395,438.515,2021-07-28 10:05:00
438.515,438.685,438.475,438.48,2021-07-28 10:06:00
438.48,438.56,438.405,438.435,2021-07-28 10:07:00
438.435,438.615,438.405,438.575,2021-07-28 10:08:00
438.575,438.605,438.495,438.505,2021-07-28 10:09:00
438.505,438.595,438.465,438.505,2021-07-28 10:10:00
438.505,438.515,438.185,438.255,2021-07-28 10:11:00
438.255,438.305,438.155,438.285,2021-07-28 10:12:00
438.285,438.355,438.235,438.245,2021-07-28 10:13:00
438.245,438.305,438.155,438.265,2021-07-28 10:14:00
438.265,438.415,438.255,438.285,2021-07-28 10:15:00
438.285,438.495,438.275,438.485,2021-07-28 10:16:00
438.485,438.825,438.485,438.825,2021-07-28 10:17:00
438.825,438.865,438.645,438.755,2021-07-28 10:18:00
438.755,438.945,438.755,438.905,2021-07-28 10:19:00
438.905,439.045,438.905,438.955,2021-07-28 10:20:00
438.955,438.995,438.835,438.875,2021-07-28 10:21:00
438.875,438.895,438.775,438.825,2021-07-28 10:22:00
438.825,438.91,438.805,438.875,2021-07-28 10:23:00
438.875,438.995,438.835,438.955,2021-07-28 10:24:00
438.955,439.035,438.865,439.015,2021-07-28 10:25:00
439.015,439.045,438.925,438.945,2021-07-28 10:26:00
438.945,439.095,438.935,439.095,2021-07-28 10:27:00
439.095,439.325,439.065,439.285,2021-07-28 10:28:00
439.285,439.295,439.095,439.165,2021-07-28 10:29:00
439.165,439.375,439.105,439.375,2021-07-28 10:30:00
439.375,439.475,439.355,439.445,2021-07-28 10:31:00
439.445,439.585,439.235,439.375,2021-07-28 10:32:00
439.375,439.465,439.325,439.355,2021-07-28 10:33:00
439.355,439.525,439.335,439.525,2021-07-28 10:34:00
439.525,439.535,439.415,439.415,2021-07-28 10:35:00
439.415,439.425,439.26,439.275,2021-07-28 10:36:00
439.275,439.335,439.195,439.305,2021-07-28 10:37:00
439.305,439.445,439.295,439.415,2021-07-28 10:38:00
439.415,439.435,439.215,439.215,2021-07-28 10:39:00
439.215,439.245,439.135,439.155,2021-07-28 10:40:00
439.155,439.155,438.785,438.815,2021-07-28 10:41:00
438.815,438.955,438.795,438.845,2021-07-28 10:42:00
438.845,438.845,438.675,438.695,2021-07-28 10:43:00
438.695,438.715,438.355,438.465,2021-07-28 10:44:00
438.465,438.785,438.435,438.775,2021-07-28 10:45:00
438.775,438.935,438.755,438.915,2021-07-28 10:46:00
438.915,438.955,438.785,438.845,2021-07-28 10:47:00
438.845,438.995,438.835,438.965,2021-07-28 10:48:00
438.965,439.005,438.925,438.995,2021-07-28 10:49:00
438.995,439.145,438.965,439.115,2021-07-28 10:50:00
439.115,439.225,438.995,439.13,2021-07-28 10:51:00
439.13,439.275,439.115,439.235,2021-07-28 10:52:00
439.235,439.345,439.215,439.345,2021-07-28 10:53:00
439.345,439.345,439.215,439.285,2021-07-28 10:54:00
439.285,439.285,439.135,439.165,2021-07-28 10:55:00
439.165,439.255,439.145,439.195,2021-07-28 10:56:00
439.195,439.255,439.095,439.235,2021-07-28 10:57:00
439.235,439.305,439.215,439.225,2021-07-28 10:58:00
439.225,439.315,439.195,439.305,2021-07-28 10:59:00
439.305,439.385,439.235,439.355,2021-07-28 11:00:00
439.355,439.375,439.295,439.365,2021-07-28 11:01:00
439.365,439.465,439.325,439.435,2021-07-28 11:02:00
439.435,439.455,439.355,439.415,2021-07-28 11:03:00
439.415,439.485,439.375,439.445,2021-07-28 11:04:00
439.445,439.495,439.345,439.365,2021-07-28 11:05:00
439.365,439.465,439.365,439.39,2021-07-28 11:06:00
439.39,439.395,439.295,439.345,2021-07-28 11:07:00
439.345,439.385,439.275,439.325,2021-07-28 11:08:00
439.325,439.385,439.305,439.375,2021-07-28 11:09:00
439.375,439.395,439.315,439.355,2021-07-28 11:10:00
439.355,439.395,439.315,439.315,2021-07-28 11:11:00
439.315,439.335,439.205,439.235,2021-07-28 11:12:00
439.235,439.365,439.235,439.255,2021-07-28 11:13:00
439.255,439.265,439.075,439.125,2021-07-28 11:14:00
439.125,439.415,439.095,439.405,2021-07-28 11:15:00
439.405,439.425,439.205,439.255,2021-07-28 11:16:00
439.255,439.285,439.085,439.185,2021-07-28 11:17:00
439.185,439.215,438.975,439.065,2021-07-28 11:18:00
439.065,439.255,439.06,439.235,2021-07-28 11:19:00
439.235,439.255,439.085,439.145,2021-07-28 11:20:00
439.145,439.195,439.105,439.105,2021-07-28 11:21:00
439.105,439.115,439.005,439.015,2021-07-28 11:22:00
439.015,439.185,438.995,439.135,2021-07-28 11:23:00
439.135,439.175,439.035,439.085,2021-07-28 11:24:00
439.085,439.105,438.975,439.005,2021-07-28 11:25:00
439.005,439.075,438.955,438.985,2021-07-28 11:26:00
438.985,439.055,438.975,439.015,2021-07-28 11:27:00
439.015,439.065,438.935,439.005,2021-07-28 11:28:00
439.005,439.055,438.955,438.965,2021-07-28 11:29:00
438.965,439.045,438.915,438.945,2021-07-28 11:30:00
438.945,439.015,438.885,439.005,2021-07-28 11:31:00
439.005,439.165,439.005,439.135,2021-07-28 11:32:00
439.135,439.195,439.125,439.155,2021-07-28 11:33:00
439.155,439.155,439.005,439.115,2021-07-28 11:34:00
439.115,439.185,439.085,439.135,2021-07-28 11:35:00
439.135,439.285,439.095,439.275,2021-07-28 11:36:00
439.275,439.325,439.215,439.265,2021-07-28 11:37:00
439.265,439.375,439.235,439.335,2021-07-28 11:38:00
439.335,439.355,439.285,439.305,2021-07-28 11:39:00
439.305,439.305,439.205,439.285,2021-07-28 11:40:00
439.285,439.365,439.245,439.365,2021-07-28 11:41:00
439.365,439.385,439.305,439.325,2021-07-28 11:42:00
439.325,439.395,439.285,439.295,2021-07-28 11:43:00
439.295,439.295,439.165,439.245,2021-07-28 11:44:00
439.245,439.395,439.145,439.385,2021-07-28 11:45:00
439.385,439.51,439.315,439.315,2021-07-28 11:46:00
439.315,439.335,439.065,439.065,2021-07-28 11:47:00
439.065,439.095,438.915,438.985,2021-07-28 11:48:00
438.985,439.095,438.975,439.055,2021-07-28 11:49:00
439.055,439.155,439.055,439.105,2021-07-28 11:50:00
439.105,439.115,439.025,439.045,2021-07-28 11:51:00
439.045,439.105,439.035,439.045,2021-07-28 11:52:00
439.045,439.115,438.965,439.105,2021-07-28 11:53:00
439.105,439.175,439.095,439.125,2021-07-28 11:54:00
439.125,439.235,439.085,439.235,2021-07-28 11:55:00
439.235,439.265,439.215,439.225,2021-07-28 11:56:00
439.225,439.245,439.165,439.195,2021-07-28 11:57:00
439.195,439.335,439.195,439.285,2021-07-28 11:58:00
439.285,439.295,439.195,439.265,2021-07-28 11:59:00
439.265,439.305,439.165,439.195,2021-07-28 12:00:00
439.195,439.265,439.185,439.225,2021-07-28 12:01:00
439.225,439.245,439.065,439.065,2021-07-28 12:02:00
439.065,439.135,439.045,439.085,2021-07-28 12:03:00
439.085,439.135,439.075,439.105,2021-07-28 12:04:00
439.105,439.215,439.085,439.155,2021-07-28 12:05:00
439.155,439.215,439.125,439.205,2021-07-28 12:06:00
439.205,439.255,439.175,439.255,2021-07-28 12:07:00
439.255,439.285,439.205,439.245,2021-07-28 12:08:00
439.245,439.295,439.185,439.19,2021-07-28 12:09:00
439.19,439.235,439.145,439.155,2021-07-28 12:10:00
439.155,439.275,439.155,439.175,2021-07-28 12:11:00
439.175,439.325,439.175,439.295,2021-07-28 12:12:00
439.295,439.345,439.245,439.325,2021-07-28 12:13:00
439.325,439.345,439.175,439.175,2021-07-28 12:14:00
439.175,439.185,439.065,439.135,2021-07-28 12:15:00
439.135,439.145,439.025,439.035,2021-07-28 12:16:00
439.035,439.055,438.895,438.925,2021-07-28 12:17:00
438.925,439.085,438.9,439.05,2021-07-28 12:18:00
439.05,439.075,438.975,439.075,2021-07-28 12:19:00
439.075,439.095,438.955,439.035,2021-07-28 12:20:00
439.035,439.055,438.875,439.045,2021-07-28 12:21:00
439.045,439.055,438.915,438.935,2021-07-28 12:22:00
438.935,438.995,438.855,438.975,2021-07-28 12:23:00
438.975,439.035,438.945,438.965,2021-07-28 12:24:00
438.965,439.005,438.915,438.945,2021-07-28 12:25:00
438.945,439.015,438.875,438.885,2021-07-28 12:26:00
438.885,438.895,438.835,438.875,2021-07-28 12:27:00
438.875,438.935,438.865,438.925,2021-07-28 12:28:00
438.925,438.925,438.805,438.805,2021-07-28 12:29:00
438.805,438.905,438.805,438.895,2021-07-28 12:30:00
438.895,438.965,438.875,438.915,2021-07-28 12:31:00
438.915,438.965,438.875,438.885,2021-07-28 12:32:00
438.885,438.945,438.885,438.925,2021-07-28 12:33:00
438.925,438.935,438.855,438.915,2021-07-28 12:34:00
438.915,439.03,438.905,438.955,2021-07-28 12:35:00
438.955,438.985,438.905,438.915,2021-07-28 12:36:00
438.915,438.935,438.865,438.865,2021-07-28 12:37:00
438.865,438.865,438.625,438.625,2021-07-28 12:38:00
438.625,438.745,438.595,438.715,2021-07-28 12:39:00
438.715,438.735,438.655,438.665,2021-07-28 12:40:00
438.665,438.695,438.625,438.625,2021-07-28 12:41:00
438.625,438.635,438.495,438.525,2021-07-28 12:42:00
438.525,438.555,438.465,438.515,2021-07-28 12:43:00
438.515,438.525,438.415,438.435,2021-07-28 12:44:00
438.435,438.505,438.415,438.505,2021-07-28 12:45:00
438.505,438.565,438.485,438.52,2021-07-28 12:46:00
438.52,438.605,438.495,438.57,2021-07-28 12:47:00
438.57,438.665,438.555,438.655,2021-07-28 12:48:00
438.655,438.685,438.645,438.685,2021-07-28 12:49:00
438.685,438.695,438.605,438.64,2021-07-28 12:50:00
438.64,438.715,438.615,438.695,2021-07-28 12:51:00
438.695,438.745,438.615,438.645,2021-07-28 12:52:00
438.645,438.665,438.535,438.545,2021-07-28 12:53:00
438.545,438.575,438.475,438.515,2021-07-28 12:54:00
438.515,438.635,438.435,438.445,2021-07-28 12:55:00
438.445,438.585,438.445,438.585,2021-07-28 12:56:00
438.585,438.605,438.515,438.535,2021-07-28 12:57:00
438.535,438.565,438.485,438.505,2021-07-28 12:58:00
438.505,438.625,438.505,438.625,2021-07-28 12:59:00
438.625,438.715,438.615,438.645,2021-07-28 13:00:00
438.645,438.685,438.615,438.645,2021-07-28 13:01:00
438.645,438.725,438.525,438.525,2021-07-28 13:02:00
438.525,438.615,438.425,438.435,2021-07-28 13:03:00
438.435,438.565,438.405,438.48,2021-07-28 13:04:00
438.48,438.615,438.475,438.515,2021-07-28 13:05:00
438.515,438.525,438.345,438.375,2021-07-28 13:06:00
438.375,438.455,438.365,438.385,2021-07-28 13:07:00
438.385,438.515,438.375,438.43,2021-07-28 13:08:00
438.43,438.505,438.355,438.475,2021-07-28 13:09:00
438.475,438.545,438.435,438.485,2021-07-28 13:10:00
438.485,438.535,438.405,438.435,2021-07-28 13:11:00
438.435,438.485,438.375,438.435,2021-07-28 13:12:00
438.435,438.475,438.365,438.375,2021-07-28 13:13:00
438.375,438.375,438.295,438.325,2021-07-28 13:14:00
438.325,438.375,438.225,438.235,2021-07-28 13:15:00
438.235,438.275,438.205,438.235,2021-07-28 13:16:00
438.235,438.255,438.125,438.185,2021-07-28 13:17:00
438.185,438.195,438.065,438.095,2021-07-28 13:18:00
438.095,438.175,438.085,438.125,2021-07-28 13:19:00
438.125,438.265,438.125,438.225,2021-07-28 13:20:00
438.225,438.265,438.125,438.245,2021-07-28 13:21:00
438.245,438.305,438.205,438.285,2021-07-28 13:22:00
438.285,438.285,438.175,438.205,2021-07-28 13:23:00
438.205,438.255,438.175,438.205,2021-07-28 13:24:00
438.205,438.225,438.125,438.135,2021-07-28 13:25:00
438.135,438.215,438.105,438.175,2021-07-28 13:26:00
438.175,438.235,438.115,438.125,2021-07-28 13:27:00
438.125,438.175,438.095,438.105,2021-07-28 13:28:00
438.105,438.15,438.035,438.145,2021-07-28 13:29:00
438.145,438.215,438.075,438.205,2021-07-28 13:30:00
438.205,438.305,438.195,438.215,2021-07-28 13:31:00
438.215,438.275,438.155,438.185,2021-07-28 13:32:00
438.185,438.185,438.1,438.165,2021-07-28 13:33:00
438.165,438.175,437.915,437.955,2021-07-28 13:34:00
437.955,438.055,437.935,438.015,2021-07-28 13:35:00
438.015,438.105,437.995,438.055,2021-07-28 13:36:00
438.055,438.055,437.925,437.925,2021-07-28 13:37:00
437.925,437.995,437.905,437.995,2021-07-28 13:38:00
437.995,438.025,437.945,437.945,2021-07-28 13:39:00
437.945,438.085,437.935,438.065,2021-07-28 13:40:00
438.065,438.145,438.025,438.105,2021-07-28 13:41:00
438.105,438.235,438.095,438.205,2021-07-28 13:42:00
438.205,438.245,438.185,438.185,2021-07-28 13:43:00
438.185,438.245,438.115,438.235,2021-07-28 13:44:00
438.235,438.355,438.235,438.335,2021-07-28 13:45:00
438.335,438.385,438.285,438.385,2021-07-28 13:46:00
438.385,438.395,438.305,438.395,2021-07-28 13:47:00
438.395,438.47,438.395,438.465,2021-07-28 13:48:00
438.465,438.465,438.425,438.445,2021-07-28 13:49:00
438.445,438.475,438.355,438.395,2021-07-28 13:50:00
438.395,438.425,438.205,438.285,2021-07-28 13:51:00
438.285,438.335,438.215,438.325,2021-07-28 13:52:00
438.325,438.395,438.315,438.315,2021-07-28 13:53:00
438.315,438.315,438.205,438.235,2021-07-28 13:54:00
438.235,438.285,438.205,438.285,2021-07-28 13:55:00
438.285,438.335,438.24,438.275,2021-07-28 13:56:00
438.275,438.305,438.215,438.225,2021-07-28 13:57:00
438.225,438.295,438.175,438.175,2021-07-28 13:58:00
438.175,438.195,438.065,438.195,2021-07-28 13:59:00
438.195,438.255,437.315,437.925,2021-07-28 14:00:00
437.925,438.475,437.705,438.205,2021-07-28 14:01:00
438.205,438.93,438.165,438.915,2021-07-28 14:02:00
438.915,439.02,438.685,438.995,2021-07-28 14:03:00
438.995,439.015,438.825,438.825,2021-07-28 14:04:00
438.825,438.875,438.425,438.645,2021-07-28 14:05:00
438.645,438.875,438.645,438.815,2021-07-28 14:06:00
438.815,438.845,438.225,438.445,2021-07-28 14:07:00
438.445,438.645,438.405,438.585,2021-07-28 14:08:00
438.585,438.665,438.405,438.605,2021-07-28 14:09:00
438.605,438.895,438.585,438.795,2021-07-28 14:10:00
438.795,438.985,438.785,438.955,2021-07-28 14:11:00
438.955,439.065,438.915,439.05,2021-07-28 14:12:00
439.05,439.075,438.915,438.915,2021-07-28 14:13:00
438.915,439.105,438.855,439.095,2021-07-28 14:14:00
439.095,439.105,439.005,439.035,2021-07-28 14:15:00
439.035,439.265,439.015,439.245,2021-07-28 14:16:00
439.245,439.255,439.125,439.235,2021-07-28 14:17:00
439.235,439.265,439.145,439.155,2021-07-28 14:18:00
439.155,439.195,439.05,439.065,2021-07-28 14:19:00
439.065,439.165,438.875,439.155,2021-07-28 14:20:00
439.155,439.165,439.085,439.145,2021-07-28 14:21:00
439.145,439.255,439.135,439.245,2021-07-28 14:22:00
439.245,439.265,439.175,439.255,2021-07-28 14:23:00
439.255,439.295,439.185,439.195,2021-07-28 14:24:00
439.195,439.255,439.085,439.095,2021-07-28 14:25:00
439.095,439.205,439.075,439.165,2021-07-28 14:26:00
439.165,439.195,439.035,439.055,2021-07-28 14:27:00
439.055,439.155,438.935,438.945,2021-07-28 14:28:00
438.945,439.075,438.915,439.055,2021-07-28 14:29:00
439.055,439.115,438.855,438.995,2021-07-28 14:30:00
438.995,439.115,438.885,438.955,2021-07-28 14:31:00
438.955,439.105,438.905,438.965,2021-07-28 14:32:00
438.965,439.165,438.915,439.115,2021-07-28 14:33:00
439.115,439.145,438.985,439.13,2021-07-28 14:34:00
439.13,439.135,438.655,438.795,2021-07-28 14:35:00
438.795,438.965,438.445,438.615,2021-07-28 14:36:00
438.615,438.925,438.615,438.9,2021-07-28 14:37:00
438.9,438.905,438.765,438.855,2021-07-28 14:38:00
438.855,439.425,438.855,439.27,2021-07-28 14:39:00
439.27,439.405,439.175,439.355,2021-07-28 14:40:00
439.355,439.545,439.335,439.535,2021-07-28 14:41:00
439.535,439.675,439.535,439.565,2021-07-28 14:42:00
439.565,439.615,439.465,439.615,2021-07-28 14:43:00
439.615,439.675,439.585,439.655,2021-07-28 14:44:00
439.655,439.785,439.64,439.745,2021-07-28 14:45:00
439.745,439.785,439.675,439.765,2021-07-28 14:46:00
439.765,439.955,439.745,439.945,2021-07-28 14:47:00
439.945,440.085,439.895,440.075,2021-07-28 14:48:00
440.075,440.095,439.995,440.095,2021-07-28 14:49:00
440.095,440.275,440.085,440.265,2021-07-28 14:50:00
440.265,440.305,439.915,439.945,2021-07-28 14:51:00
439.945,440.035,439.845,439.865,2021-07-28 14:52:00
439.865,439.905,439.695,439.735,2021-07-28 14:53:00
439.735,439.805,439.525,439.675,2021-07-28 14:54:00
